jurisdiction_type,da_number,district,project_name,longitude,latitude,date_issued_or_denied,rha_determination,cwa_determination,rha1,rha2,cwa1,cwa2,cwa3,cwa4,cwa5,cwa6,cwa7,cwa8,cwa9,potential_wetland,index
RAPANOS,SPK-2007-00327,Sacramento,"Coyote Springs Investment, Phase 2",-114.89721000000002,36.918040000000005,06/19/2020,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12367
RAPANOS,SPK-2007-00461,Sacramento,Apex Landfill JD ,-114.87558,36.37457,11/15/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12368
RAPANOS,SPK-2007-00715,Sacramento,Robinson Mining Company,-114.935,39.26,03/16/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12369
RAPANOS,SPK-2007-00851,Sacramento,Mt. Hope Project,-116.23625,39.86935,10/20/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12370
RAPANOS,SPK-2007-01497-UO,Sacramento,Bluebench Landfill Facility,-110.35802,40.262570000000004,10/28/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12371
RAPANOS,SPK-2008-00741-UO,Sacramento,Uinta Shadows II,-111.29656000000001,40.62052,08/18/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12372
RAPANOS,SPK-2008-01749,Sacramento,Oasis Road Site,-122.36856,40.64777,06/16/2017,0,1,0,0,0,0,1,1,1,1,1,0,1,1,12373
RAPANOS,SPK-2008-01778,Sacramento,Twin View Boulevard NorCal Investments,-122.3621,40.63308,07/20/2017,0,1,0,0,0,0,1,1,0,1,1,0,1,1,12374
RAPANOS,SPK-2008-01813,Sacramento,KER058 Centennial Corridor Project (EA 06-48461),-119.03938000000001,35.35267,07/12/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12375
RAPANOS,SPK-2009-01313-SG,Sacramento,Transwest Express Transmission Project,-113.85019,37.79781,02/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12376
RAPANOS,SPK-2010-00162-UO,Sacramento,Ironton Road Provo City,-111.61888,40.19303,02/03/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12377
RAPANOS,SPK-2010-00417-UO,Sacramento,Western Basin L&L (Marriot),-112.11428000000001,41.30943,12/20/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12378
RAPANOS,SPK-2010-00943-UO,Sacramento,Mark Rogers Property 15 Acres,-111.75883,40.338640000000005,04/06/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12379
RAPANOS,SPK-2010-01033-SG,Sacramento,Moapa Solar Project,-114.86178999999998,36.481970000000004,10/04/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12380
RAPANOS,SPK-2010-01481,Sacramento,"SR132 West Expressway Project, Stanislaus County - Caltrans",-121.01113000000001,37.6433,02/25/2020,0,1,0,0,0,0,1,0,0,0,0,0,0,1,12381
RAPANOS,SPK-2011-01029-UO,Sacramento,Nathon Eaton Property,-111.46675,40.522259999999996,07/29/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12382
RAPANOS,SPK-2011-01055,Sacramento,South Tahoe Greenway Shared-use Trail Project,-119.97231000000001,38.91977,08/10/2016,0,1,0,0,0,0,1,0,1,1,0,0,0,0,12383
RAPANOS,SPK-2011-01265-IN,Sacramento,Kennecott - Bingham Canyon Mine Area,-112.11148,40.54483,05/08/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12384
RAPANOS,SPK-2012-00323-IN,Sacramento,Spring Valley Project,-118.14164,40.33397,06/24/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12385
RAPANOS,SPK-2012-00408-IN,Sacramento,Midas Expansion Project,-116.77407,41.234770000000005,10/31/2019,0,1,0,0,0,0,1,1,0,0,0,0,0,1,12386
RAPANOS,SPK-2012-00419-UO,Sacramento,"Utah National Guard Entrance Expansion Draper, Utah",-111.88215,40.515159999999995,01/02/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12387
RAPANOS,SPK-2012-00540,Sacramento,Kyle Canyon Road Widening,-115.45618,36.2968,04/06/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12388
RAPANOS,SPK-2012-00661,Sacramento,Aurora Mine Project,-118.88734,38.292840000000005,06/11/2019,0,1,0,0,0,0,1,1,1,0,1,1,0,0,12389
RAPANOS,SPK-2012-01013-SG,Sacramento,Townsite Solar Project,-114.8869,35.94045,12/19/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12390
RAPANOS,SPK-2012-01238,Sacramento,State Route 120/McKinley Avenue Interchange Project (EA 10-0H890) ,-121.27056999999999,37.78516,03/26/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12391
RAPANOS,SPK-2012-01282,Sacramento,Gold Bar Mine,-116.34403999999999,39.80117,01/12/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12392
RAPANOS,SPK-2013-00134,Sacramento,Chevron Human Resources Facility,-111.93388999999999,40.82528,06/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12393
RAPANOS,SPK-2013-00813,Sacramento,Ann Mason Project,-119.31218,38.99485,04/01/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12394
RAPANOS,SPK-2013-00926,Sacramento,Bell Mountain Project,-118.13865,39.17342,04/21/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12395
RAPANOS,SPK-2013-01078,Sacramento,Old Durham Wood Site,-121.74091999999999,39.65918,06/05/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12396
RAPANOS,SPK-2013-01103,Sacramento,Gibellini Mine,-116.06696000000001,39.20008,01/08/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12397
RAPANOS,SPK-2014-00314,Sacramento,Liberty Property,-121.53361000000001,38.53635,01/22/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12398
RAPANOS,SPK-2014-00430,Sacramento,Newmont Long Canyon ,-114.50328,40.958870000000005,01/23/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12399
RAPANOS,SPK-2014-00518,Sacramento,Clinton Gulch Reservoir,-106.16928999999999,39.41098,02/15/2019,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12400
RAPANOS,SPK-2014-00603-SG,Sacramento,BedRoc Proposed Landfill - Pahranagat Wash,-114.98561000000001,36.97387,03/02/2017,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12401
RAPANOS,SPK-2014-00729,Sacramento,Barrick Pine Creek Headwaters ,-116.4745,40.1174,01/07/2016,0,1,0,0,0,0,1,0,1,1,0,0,1,1,12402
RAPANOS,SPK-2014-00755,Sacramento,Halliburton Rossi Mine,-116.42716000000001,41.07614,11/12/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12403
RAPANOS,SPK-2014-00782,Sacramento,MACA Supply Company,-111.64365,40.18213,02/03/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12404
RAPANOS,SPK-2014-01035,Sacramento,Navajo State Park Water System Improvement,-107.41928999999999,37.00723,11/16/2015,0,1,0,0,0,1,0,0,0,0,0,0,0,1,12405
RAPANOS,SPK-2015-00147,Sacramento,Henrietta Solar,-119.81335,36.23174,10/18/2016,0,1,0,0,0,0,0,1,0,0,0,0,0,1,12406
RAPANOS,SPK-2015-00196,Sacramento,Fourteenmile Slough Levee Improvement,-121.34921000000001,37.993959999999994,11/19/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12407
RAPANOS,SPK-2015-00310,Sacramento,Powell Slough Phase 2 Levee Feasibility Study,-122.03113,39.18784,01/20/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12408
RAPANOS,SPK-2015-00346,Sacramento,Silver Peak Road,-117.29226000000001,37.8068,09/10/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12409
RAPANOS,SPK-2015-00348,Sacramento,North Grass Valley Jurisdictional Assessment ,-116.26778,39.980470000000004,01/12/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12410
RAPANOS,SPK-2015-00421,Sacramento,1300 South Richfield,-112.07261000000001,38.74992,12/10/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12411
RAPANOS,SPK-2015-00565,Sacramento,Tehachapi Municipal Airport South Taxiway Rehabilitation,-118.4357,35.13733,10/30/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12412
RAPANOS,SPK-2015-00574,Sacramento,Bumb's Farms,-121.91288999999999,39.41969,07/26/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12413
RAPANOS,SPK-2015-00613,Sacramento,Battle Mountain Levee,-116.94135,40.618990000000004,01/03/2020,0,1,0,0,0,0,0,1,1,0,1,0,0,1,12414
RAPANOS,SPK-2015-00716-SG,Sacramento,Copper Mountain Solar Project,-114.97898,35.78812,07/12/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12415
RAPANOS,SPK-2015-00733-SG,Sacramento,Badlands Golf Course,-115.30258,36.16485,10/12/2016,0,1,0,0,0,0,0,1,0,0,0,0,0,1,12416
RAPANOS,SPK-2015-00876,Sacramento,Thomas Creek Properties,-119.79202,39.4303,02/09/2017,0,1,0,0,0,0,1,0,1,0,0,0,0,0,12417
RAPANOS,SPK-2015-00888,Sacramento,West Meadows Estates,-119.9708,39.52468,05/16/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12418
RAPANOS,SPK-2015-00909,Sacramento,"Canyon Rims SRMA  Road Network Project, UT FTBL 7133(1)",-109.5817,38.25718,03/02/2017,0,1,0,0,0,0,0,1,0,0,0,0,0,1,12419
RAPANOS,SPK-2015-00925,Sacramento,Channel 10 Drive/Eastern Avenue Congregate Care Facility,-115.11984,36.109429999999996,05/05/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12420
RAPANOS,SPK-2015-00945,Sacramento,North Ogden Drainage (15-35-028SA),-111.94193,41.30903,10/27/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12421
RAPANOS,SPK-2015-00996,Sacramento,Southern California Edison Service Center - Lake Isabella,-118.47091999999999,35.63242,12/30/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12422
RAPANOS,SPK-2015-01009,Sacramento,Austin Gold Venture Mine Site Delineation Verification and Approved Jurisdictional Determination ,-117.08686999999999,39.38747,01/11/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12423
RAPANOS,SPK-2015-01039,Sacramento,Deep South Expansion Project,-116.48088,40.30192,02/10/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12424
RAPANOS,SPK-2015-01055,Sacramento,Reno Land Development - Wetland Delineaton ,-119.9806,39.51681,01/12/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12425
RAPANOS,SPK-2016-00099,Sacramento,Bayfield Elementary School,-107.5912,37.238490000000006,06/02/2017,0,1,0,0,0,0,1,0,0,0,0,0,0,1,12426
RAPANOS,SPK-2016-00187,Sacramento,"Davis Ventures Property, Provo",-111.664,40.20514,06/16/2016,0,1,0,0,0,1,1,0,0,0,0,0,0,0,12427
RAPANOS,SPK-2016-00241-UO,Sacramento,North Pointe Ranch Delineation,-112.06285,40.80025,01/04/2017,0,1,0,0,0,0,1,0,1,1,0,0,0,1,12428
RAPANOS,SPK-2016-00265,Sacramento,Danbury Park,-121.32898,38.72654,09/27/2016,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12429
RAPANOS,SPK-2016-00266,Sacramento,"Hyperloop Property; Las Vegas, NV",-114.96531,36.4047,04/15/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12430
RAPANOS,SPK-2016-00281,Sacramento,Southland Solar Energy Center,-114.67809,35.08398,12/13/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12431
RAPANOS,SPK-2016-00284,Sacramento,State Route 269 Bridge (EA# 06-39460),-120.11013999999999,36.23466,04/12/2017,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12432
RAPANOS,SPK-2016-00337,Sacramento,Stonehouse Road,-121.10186000000002,38.50757,07/27/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12433
RAPANOS,SPK-2016-00351,Sacramento,Caliber Retail Properties,-119.85606999999999,39.61419,08/31/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12434
RAPANOS,SPK-2016-00355-UO,Sacramento,Patterson JD,-112.09827,41.1006,10/18/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12435
RAPANOS,SPK-2016-00357,Sacramento,7370 Silver Creek Road,-111.49888,40.738440000000004,08/16/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12436
RAPANOS,SPK-2016-00388,Sacramento,"Mill Road, 62-Acre Parcel",-111.67475,40.09171,09/21/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12437
RAPANOS,SPK-2016-00394,Sacramento,McNeil Property,-111.26863999999999,40.61857,07/26/2016,0,1,0,0,0,0,0,0,0,1,0,0,0,1,12438
RAPANOS,SPK-2016-00411,Sacramento,Jolynn Atkinson Property,-111.27891000000001,40.62249,08/12/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12439
RAPANOS,SPK-2016-00417,Sacramento,BP Florida to Salvador Pipeline,-107.70855,37.11172,08/30/2016,0,1,0,0,0,0,1,0,0,0,0,0,0,1,12440
RAPANOS,SPK-2016-00426,Sacramento,Heinz Ranch - Stone Gate,-119.97157,39.64575,09/30/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12441
RAPANOS,SPK-2016-00455,Sacramento,Carbondale Marketplace,-107.22185,39.4018,01/11/2017,0,1,0,0,0,0,1,0,1,0,0,0,0,1,12442
RAPANOS,SPK-2016-00471,Sacramento,Neola Waterline Improvement,-110.03002,40.41213,08/11/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12443
RAPANOS,SPK-2016-00490,Sacramento,"Sigurd Solar, Fullmer North Area",-112.00688999999998,38.83958,09/01/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12444
RAPANOS,SPK-2016-00493,Sacramento,Wasatch Resource Recovery,-111.94713999999999,40.84431,08/16/2016,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12445
RAPANOS,SPK-2016-00500,Sacramento,TMWA Lemmon Drive Service Yard,-119.82749,39.65725,08/03/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12446
RAPANOS,SPK-2016-00505-UO,Sacramento,Peterson Pond,-111.82345,41.849740000000004,09/13/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12447
RAPANOS,SPK-2016-00530,Sacramento,Bakersfield PV I Solar Development,-118.97853,35.32679,01/18/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12448
RAPANOS,SPK-2016-00553,Sacramento,Moab Wastewater Treatment Plant,-109.57138,38.57874,09/16/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12449
RAPANOS,SPK-2016-00564,Sacramento,SPI Richfield Stormwater Bypass Restoration,-122.1741,39.97885,06/09/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12450
RAPANOS,SPK-2016-00642-UO,Sacramento,Soehnlen Property,-111.91356,40.62857,09/23/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12451
RAPANOS,SPK-2016-00645,Sacramento,Rawson Property Delineation,-122.24936000000001,40.0882,01/08/2018,0,1,0,0,0,0,1,1,0,1,1,1,0,0,12452
RAPANOS,SPK-2016-00652,Sacramento,6-Main North Passive Water Treatment,-107.06721999999999,40.38981,07/31/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12453
RAPANOS,SPK-2016-00662,Sacramento,Schneider Ranch,-119.82446000000002,39.08517,09/27/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12454
RAPANOS,SPK-2016-00688,Sacramento,Mather Housing Pedestrian Walkway Culvert,-121.28985,38.53788,09/19/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12455
RAPANOS,SPK-2016-00710,Sacramento,Eubanks Drive Commercial Development,-121.95311000000001,38.40999,09/25/2017,0,1,0,0,0,0,1,0,0,1,0,0,1,1,12456
RAPANOS,SPK-2016-00729,Sacramento,Sun Oaks Subdivision Project,-122.30716000000001,40.55619,06/01/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12457
RAPANOS,SPK-2016-00732,Sacramento,Montello Springs,-114.31222,41.28391,07/25/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12458
RAPANOS,SPK-2016-00835,Sacramento,"Road Runner Solar project; Nye County, NV ",-116.02841000000001,36.28784,01/03/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12459
RAPANOS,SPK-2016-00845,Sacramento,Miller Creek Hydroelectric ,-107.92578,39.97617,12/13/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12460
RAPANOS,SPK-2016-00867,Sacramento,Lompa East,-119.73561000000001,39.16867,04/11/2018,0,1,0,0,0,0,1,1,0,0,1,0,0,0,12461
RAPANOS,SPK-2016-00881,Sacramento,Western Road Parcel,-119.81508000000001,39.59097,06/09/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12462
RAPANOS,SPK-2016-00899,Sacramento,"Southern Ute 20"" Watermain Replacement Project",-107.58663,37.176809999999996,02/03/2017,0,1,0,0,0,0,1,0,0,0,0,0,0,1,12463
RAPANOS,SPK-2016-00902,Sacramento,East Bidwell Commerical Project,-121.11713,38.6517,12/29/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12464
RAPANOS,SPK-2016-00943-UO,Sacramento,Woodside Homes of Utah - JD Only,-112.06391,41.06365,06/23/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12465
RAPANOS,SPK-2016-00953-UO,Sacramento,Legacy Beach West Property,-111.39442,41.935970000000005,08/02/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12466
RAPANOS,SPK-2016-00965,Sacramento,Cloward 1.03-Acre Parcel,-111.68381000000001,40.08692,09/28/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12467
RAPANOS,SPK-2016-00967,Sacramento,River Road 12-Acre Parcel,-111.46576,40.5154,04/18/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12468
RAPANOS,SPK-2017-00019,Sacramento,"Caribou 2 Penstock Slope Protection and Drainage Improvements Project, Phase Two",-121.14893000000001,40.08615,01/12/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12469
RAPANOS,SPK-2017-00036,Sacramento,Hayden Station Facility  Detention  Pond,-107.16453,40.47058,06/01/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12470
RAPANOS,SPK-2017-00045,Sacramento,Catta Verdera,-121.23211,38.86455,07/06/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12471
RAPANOS,SPK-2017-00069-UO,Sacramento,Dunning Court,-111.90875,40.53948,06/05/2017,0,1,0,0,0,0,1,0,1,0,0,0,0,0,12472
RAPANOS,SPK-2017-00077,Sacramento,Sierra College-Sierra Villages Site A & B,-121.20352,38.791270000000004,05/01/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12473
RAPANOS,SPK-2017-00102,Sacramento,Dodge Flat Solar Energy Project,-119.33939,39.669990000000006,12/21/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12474
RAPANOS,SPK-2017-00109-UO,Sacramento,Evans 58 - Farmington,-111.91543999999999,40.98561,09/06/2017,0,1,0,0,0,0,1,0,1,1,0,0,0,0,12475
RAPANOS,SPK-2017-00113,Sacramento,"Creer Parcels, Spanish Fork",-111.67985,40.09478,06/28/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12476
RAPANOS,SPK-2017-00122,Sacramento,Highmark Land Co. Burney Project,-121.64936999999999,40.89301,07/10/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12477
RAPANOS,SPK-2017-00131,Sacramento,Tralee Property,-106.08133000000001,39.64566,07/07/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12478
RAPANOS,SPK-2017-00189-UO,Sacramento,Simpson Springs Delineation,-112.11417,41.094570000000004,03/09/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12479
RAPANOS,SPK-2017-00190,Sacramento,Adobe Wash Sediment Basin,-111.0846,39.2321,07/14/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12480
RAPANOS,SPK-2017-00196,Sacramento,Relief Canyon Mine,-118.17305,40.20525,01/10/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12481
RAPANOS,SPK-2017-00203,Sacramento,Quartz Hill Road Improvements Project,-122.40608,40.60968,11/20/2017,0,1,0,0,0,0,1,1,0,0,0,0,1,1,12482
RAPANOS,SPK-2017-00204,Sacramento,Highway 273 Bike Path Project,-122.38031000000001,40.51042,05/02/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12483
RAPANOS,SPK-2017-00230,Sacramento,Highway 9 McKay Ditch,-106.09891,39.68166,04/10/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12484
RAPANOS,SPK-2017-00305,Sacramento,Pine Canyon Road,-111.47814,40.527,07/05/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12485
RAPANOS,SPK-2017-00308-UO,Sacramento,Criddle Farms,-112.10507,41.100629999999995,04/18/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12486
RAPANOS,SPK-2017-00387,Sacramento,Desert Color Development Project,-113.605,37.0146,09/13/2017,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12487
RAPANOS,SPK-2017-00413,Sacramento,Falke and Tillman Ditch,-119.74167,38.8772,07/07/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12488
RAPANOS,SPK-2017-00450,Sacramento,County Road 120 Improvements - Phase 2A,-108.08001999999999,37.2604,10/13/2017,0,1,0,0,0,0,1,0,1,0,0,0,0,1,12489
RAPANOS,SPK-2017-00476,Sacramento,Fire Creek Mine/Claimblock Study area,-116.67,40.46,01/02/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12490
RAPANOS,SPK-2017-00490,Sacramento,Hay Gulch Irrigation Piping along County Road 120,-108.12612,37.24501,07/13/2017,0,1,0,0,0,0,1,0,0,0,0,0,0,1,12491
RAPANOS,SPK-2017-00499,Sacramento,Frontier Acres,-111.26788,40.61136,07/30/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12492
RAPANOS,SPK-2017-00547,Sacramento,Legend Lake,-106.07919,39.65206,07/06/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12493
RAPANOS,SPK-2017-00561,Sacramento,Redwood Saratoga Parcel,-111.92286000000001,40.40757,09/21/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12494
RAPANOS,SPK-2017-00572-UO,Sacramento,Castle Creek Homes,-112.05883999999999,41.06928,08/10/2017,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12495
RAPANOS,SPK-2017-00589,Sacramento,Quincy/East Quincy Wastewater Treatment Plant Improvements,-120.93377,39.94741,12/28/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12496
RAPANOS,SPK-2017-00590,Sacramento,Burney Water District Wastewater Collection and Treatment Improvement Project,-121.64621000000001,40.90365,04/17/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12497
RAPANOS,SPK-2017-00600,Sacramento,Bayfield Library Site,-107.59666999999999,37.23397,08/15/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12498
RAPANOS,SPK-2017-00621-UO,Sacramento,SR 68; I-215 to Center St.,-111.93593,40.83504,09/26/2017,0,1,0,0,0,0,1,1,0,1,0,0,0,1,12499
RAPANOS,SPK-2017-00624,Sacramento,Magnum Western Energy Hub,-112.59674,39.49054,09/21/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12500
RAPANOS,SPK-2017-00793,Sacramento,415 East Street,-121.27145,38.75365,11/30/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12501
RAPANOS,SPK-2017-00821-IN,Sacramento,Terakee Village,-112.08665,41.25078,10/18/2017,0,1,0,0,0,0,1,0,1,0,0,0,0,1,12502
RAPANOS,SPK-2017-00824,Sacramento,Alma Place Development Project,-121.25811999999999,37.788059999999994,06/18/2020,0,1,0,0,0,0,1,0,0,0,0,0,0,1,12503
RAPANOS,SPK-2017-00862,Sacramento,Secure Self Storage,-120.15043,39.31597,03/20/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12504
RAPANOS,SPK-2017-00913,Sacramento,Rossmore Lane,-121.05928,38.65167,02/22/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12505
RAPANOS,SPK-2017-00976,Sacramento,Brady at Vineyard,-121.31622,38.745540000000005,03/20/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12506
RAPANOS,SPK-2017-01003,Sacramento,Rancharrah Equestrian Village,-119.79955,39.46725,12/15/2017,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12507
RAPANOS,SPK-2017-01014-IN,Sacramento,Romney Parcel,-111.92361000000001,40.66725,04/18/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12508
RAPANOS,SPK-2017-01015,Sacramento,Stonebrook West,-119.7159,39.6289,02/27/2018,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12509
RAPANOS,SPK-2017-01022,Sacramento,Gemini Solar,-114.76397,36.46487,01/22/2019,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12510
RAPANOS,SPK-2017-01027,Sacramento,Yuba Goldfields 200 Year Flood Protection ,-121.47632,39.15974,06/09/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12511
RAPANOS,SPK-2017-01052,Sacramento,North Carracas 1E Pad,-107.35886,37.024840000000005,02/27/2018,0,1,0,0,0,0,1,0,1,0,0,0,0,1,12512
RAPANOS,SPK-2018-00044,Sacramento,Compton,-112.10779,41.144259999999996,06/13/2018,0,1,0,0,0,0,1,0,1,0,0,0,0,0,12513
RAPANOS,SPK-2018-00066,Sacramento,Brush Creek Block 3 Lot 11,-106.90016000000001,39.25571,02/22/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12514
RAPANOS,SPK-2018-00098,Sacramento,"Franklin School, Vineyard",-111.74421000000001,40.296490000000006,04/18/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12515
RAPANOS,SPK-2018-00102,Sacramento,Nellis AFB delineation,-115.021,36.254090000000005,11/14/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12516
RAPANOS,SPK-2018-00108,Sacramento,Washington Boulevard/Andora Bridge Improvement Project,-121.30176000000002,38.76763,05/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12517
RAPANOS,SPK-2018-00127,Sacramento,Bailey Creek utility line and bank stabiliztaion,-119.73299999999999,39.396,07/16/2018,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12518
RAPANOS,SPK-2018-00137,Sacramento,Norwood Irrigation System Project,-108.2889,38.11379,03/02/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12519
RAPANOS,SPK-2018-00153,Sacramento,Magnum CAES Western Energy Hub,-112.61436,39.47752,04/25/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12520
RAPANOS,SPK-2018-00154,Sacramento,Churn Creek Marketplace Interstate 5 Northbound On-ramp Widening Project,-122.35019,40.53837,04/19/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12521
RAPANOS,SPK-2018-00206-IN,Sacramento,177 West 150 North,-111.82188000000001,41.71167,04/24/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12522
RAPANOS,SPK-2018-00212,Sacramento,Smith Ranch,-106.08106000000001,39.646409999999996,04/25/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12523
