,img_res,img_type,img_index,da_num,img_path,da_number,cwa_determination,metrics,mean,stdev,min,max,num_nans,district_code
5366,lores,RGB,1458,SAW-2001-00623,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1458_SAW-2001-00623_RGB_lores.tif,SAW-2001-00623,1,"(364.0929311116536, 349.83486128597605, 0, 7050, 0)",364.0929311116536,349.83486128597605,0,7050,0,SAW
5367,hires,RGB,2317,SAC-2014-00497,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2317_SAC-2014-00497_RGB_hires.tif,SAC-2014-00497,1,"(720.560546875, 607.9653763166914, 213, 16704, 0)",720.560546875,607.9653763166914,213,16704,0,SAC
5368,hires,RGB,88,SAC-2016-01608,/data/rgb_raw1/Sample_Set_12345_hires_RGB_88_SAC-2016-01608_RGB_hires.tif,SAC-2016-01608,0,"(315.5010986328125, 261.7929830374076, 30, 3928, 0)",315.5010986328125,261.7929830374076,30,3928,0,SAC
5369,lores,RGB,1829,SAC-2016-00115,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1829_SAC-2016-00115_RGB_lores.tif,SAC-2016-00115,0,"(423.0168202718099, 322.12970011781715, 18, 8057, 0)",423.0168202718099,322.12970011781715,18,8057,0,SAC
5370,lores,RGB,715,SAC-2016-01184,/data/rgb_raw1/Sample_Set_12345_lores_RGB_715_SAC-2016-01184_RGB_lores.tif,SAC-2016-01184,0,"(353.6732482910156, 283.953053716219, 22, 5152, 0)",353.6732482910156,283.953053716219,22,5152,0,SAC
5371,lores,RGB,492,SAW-2017-00410,/data/rgb_raw1/Sample_Set_89_lores_RGB_492_SAW-2017-00410_RGB_lores.tif,SAW-2017-00410,0,"(498.3474578857422, 245.88320911846526, 62, 8108, 0)",498.3474578857422,245.88320911846526,62,8108,0,SAW
5372,lores,RGB,192,SAW-2018-00779,/data/rgb_raw1/Sample_Set_89_lores_RGB_192_SAW-2018-00779_RGB_lores.tif,SAW-2018-00779,0,"(518.0683644612631, 368.03653136358344, 123, 7280, 0)",518.0683644612631,368.03653136358344,123,7280,0,SAW
5373,lores,RGB,1285,SAC-2018-01305,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1285_SAC-2018-01305_RGB_lores.tif,SAC-2018-01305,0,"(372.3461100260417, 245.33845401932814, 0, 3897, 0)",372.3461100260417,245.33845401932814,0,3897,0,SAC
5374,lores,RGB,1638,SAC-2016-00045,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1638_SAC-2016-00045_RGB_lores.tif,SAC-2016-00045,0,"(496.3266194661458, 252.38909327407293, 79, 7173, 0)",496.3266194661458,252.38909327407293,79,7173,0,SAC
5375,lores,RGB,76,SAC-2017-00508,/data/rgb_raw1/Sample_Set_12345_lores_RGB_76_SAC-2017-00508_RGB_lores.tif,SAC-2017-00508,0,"(492.539057413737, 507.9068194061688, 42, 8478, 0)",492.539057413737,507.9068194061688,42,8478,0,SAC
5376,lores,RGB,837,SAC-2015-00127,/data/rgb_raw1/Sample_Set_12345_lores_RGB_837_SAC-2015-00127_RGB_lores.tif,SAC-2015-00127,1,"(521.1691284179688, 350.40544233800074, 0, 6877, 0)",521.1691284179688,350.40544233800074,0,6877,0,SAC
5377,hires,RGB,1359,SAC-2017-01722,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1359_SAC-2017-01722_RGB_hires.tif,SAC-2017-01722,0,"(286.5355173746745, 199.10069694585044, 1, 12912, 0)",286.5355173746745,199.10069694585044,1,12912,0,SAC
5378,lores,RGB,940,SAC-2016-01355,/data/rgb_raw1/Sample_Set_12345_lores_RGB_940_SAC-2016-01355_RGB_lores.tif,SAC-2016-01355,0,"(526.1485544840494, 406.5335194822338, 121, 7225, 0)",526.1485544840494,406.5335194822338,121,7225,0,SAC
5379,lores,RGB,1629,SAW-2017-01784,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1629_SAW-2017-01784_RGB_lores.tif,SAW-2017-01784,1,"(234.7544199625651, 300.05852813864715, 1, 5379, 0)",234.7544199625651,300.05852813864715,1,5379,0,SAW
5380,lores,RGB,1748,SAW-2015-00839,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1748_SAW-2015-00839_RGB_lores.tif,SAW-2015-00839,0,"(540.8181610107422, 393.7059697996658, 0, 7124, 0)",540.8181610107422,393.7059697996658,0,7124,0,SAW
5381,hires,RGB,1864,SAW-2015-01530,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1864_SAW-2015-01530_RGB_hires.tif,SAW-2015-01530,1,"(446.40740966796875, 410.37148000263915, 1, 8112, 0)",446.40740966796875,410.37148000263915,1,8112,0,SAW
5382,lores,RGB,158,SAC-2019-01171,/data/rgb_raw1/Sample_Set_12345_lores_RGB_158_SAC-2019-01171_RGB_lores.tif,SAC-2019-01171,1,"(353.4376220703125, 242.6098845180517, 0, 7084, 0)",353.4376220703125,242.6098845180517,0,7084,0,SAC
5383,hires,RGB,52,SAC-2016-00026,/data/rgb_raw1/Sample_Set_12345_hires_RGB_52_SAC-2016-00026_RGB_hires.tif,SAC-2016-00026,0,"(391.65671793619794, 195.96146129684098, 39, 2944, 0)",391.65671793619794,195.96146129684098,39,2944,0,SAC
5384,hires,RGB,2474,SAC-2018-01263,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2474_SAC-2018-01263_RGB_hires.tif,SAC-2018-01263,0,"(340.12867228190106, 227.49561402112244, 1, 9376, 0)",340.12867228190106,227.49561402112244,1,9376,0,SAC
5385,lores,RGB,2588,SAW-2017-01842,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2588_SAW-2017-01842_RGB_lores.tif,SAW-2017-01842,1,"(611.6086680094401, 400.16249237769455, 65, 7389, 0)",611.6086680094401,400.16249237769455,65,7389,0,SAW
5386,lores,RGB,1371,SAC-2017-01553,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1371_SAC-2017-01553_RGB_lores.tif,SAC-2017-01553,0,"(406.8126475016276, 279.0786974162592, 50, 7797, 0)",406.8126475016276,279.0786974162592,50,7797,0,SAC
5387,lores,RGB,80,SAW-2008-03236,/data/rgb_raw1/Sample_Set_12345_lores_RGB_80_SAW-2008-03236_RGB_lores.tif,SAW-2008-03236,1,"(420.20264689127606, 290.47704301201003, 99, 5828, 0)",420.20264689127606,290.47704301201003,99,5828,0,SAW
5388,lores,RGB,2226,SAW-2008-01072,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2226_SAW-2008-01072_RGB_lores.tif,SAW-2008-01072,1,"(496.87230428059894, 351.12433470437, 41, 7029, 0)",496.87230428059894,351.12433470437,41,7029,0,SAW
5389,lores,RGB,137,SAW-2014-01256,/data/rgb_raw1/Sample_Set_12345_lores_RGB_137_SAW-2014-01256_RGB_lores.tif,SAW-2014-01256,1,"(447.69952901204425, 428.3857432916315, 0, 7386, 0)",447.69952901204425,428.3857432916315,0,7386,0,SAW
5390,hires,RGB,2189,SAC-2017-01405,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2189_SAC-2017-01405_RGB_hires.tif,SAC-2017-01405,0,"(551.5982309977213, 644.8872706702165, 17, 7892, 0)",551.5982309977213,644.8872706702165,17,7892,0,SAC
5391,lores,RGB,1464,SAC-2019-00324,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1464_SAC-2019-00324_RGB_lores.tif,SAC-2019-00324,0,"(349.71007283528644, 365.20822725288235, 55, 8105, 0)",349.71007283528644,365.20822725288235,55,8105,0,SAC
5392,lores,RGB,204,SAW-2015-02286,/data/rgb_raw1/Sample_Set_12345_lores_RGB_204_SAW-2015-02286_RGB_lores.tif,SAW-2015-02286,1,"(275.92372639973956, 355.17520219800525, 0, 2482, 0)",275.92372639973956,355.17520219800525,0,2482,0,SAW
5393,lores,RGB,765,SAC-2015-00514,/data/rgb_raw1/Sample_Set_12345_lores_RGB_765_SAC-2015-00514_RGB_lores.tif,SAC-2015-00514,1,"(424.0595296223958, 284.46803045308997, 16, 6962, 0)",424.0595296223958,284.46803045308997,16,6962,0,SAC
5394,hires,RGB,2147,SAW-2011-00486,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2147_SAW-2011-00486_RGB_hires.tif,SAW-2011-00486,1,"(857.0480804443359, 1032.6521727573077, 1, 11120, 0)",857.0480804443359,1032.6521727573077,1,11120,0,SAW
5395,lores,RGB,2385,SAC-2012-00904,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2385_SAC-2012-00904_RGB_lores.tif,SAC-2012-00904,0,"(403.5824228922526, 382.0875675323419, 42, 8018, 0)",403.5824228922526,382.0875675323419,42,8018,0,SAC
5396,lores,RGB,1823,SAC-2020-00585,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1823_SAC-2020-00585_RGB_lores.tif,SAC-2020-00585,0,"(499.62871805826825, 232.18363488473747, 0, 5465, 0)",499.62871805826825,232.18363488473747,0,5465,0,SAC
5397,lores,RGB,2249,SAC-2016-00550,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2249_SAC-2016-00550_RGB_lores.tif,SAC-2016-00550,0,"(416.5072733561198, 220.80823248013482, 69, 7173, 0)",416.5072733561198,220.80823248013482,69,7173,0,SAC
5398,lores,RGB,2631,SAW-2016-02009,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2631_SAW-2016-02009_RGB_lores.tif,SAW-2016-02009,1,"(427.60655721028644, 244.5714058818085, 0, 6152, 0)",427.60655721028644,244.5714058818085,0,6152,0,SAW
5399,hires,RGB,1657,SAW-2016-01995,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1657_SAW-2016-01995_RGB_hires.tif,SAW-2016-01995,1,"(432.777587890625, 334.30856372738964, 0, 8432, 0)",432.777587890625,334.30856372738964,0,8432,0,SAW
5400,hires,RGB,1785,SAC-2019-00869,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1785_SAC-2019-00869_RGB_hires.tif,SAC-2019-00869,1,"(376.45811971028644, 258.3947277578178, 50, 6180, 0)",376.45811971028644,258.3947277578178,50,6180,0,SAC
5401,lores,RGB,619,SAC-2018-01431,/data/rgb_raw1/Sample_Set_12345_lores_RGB_619_SAC-2018-01431_RGB_lores.tif,SAC-2018-01431,1,"(252.14586893717447, 129.10367448995726, 0, 3502, 0)",252.14586893717447,129.10367448995726,0,3502,0,SAC
5402,hires,RGB,112,SAW-2015-01212,/data/rgb_raw1/Sample_Set_89_hires_RGB_112_SAW-2015-01212_RGB_hires.tif,SAW-2015-01212,1,"(366.17539978027344, 238.35711365268284, 74, 6636, 0)",366.17539978027344,238.35711365268284,74,6636,0,SAW
5403,hires,RGB,2381,SAC-2018-00276,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2381_SAC-2018-00276_RGB_hires.tif,SAC-2018-00276,0,"(471.65297444661456, 384.38846691255515, 1, 8136, 0)",471.65297444661456,384.38846691255515,1,8136,0,SAC
5404,hires,RGB,1866,SAC-2015-01511-3S,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1866_SAC-2015-01511-3S_RGB_hires.tif,SAC-2015-01511-3S,0,"(649.0593770345052, 332.99241714193136, 101, 4148, 0)",649.0593770345052,332.99241714193136,101,4148,0,SAC
5405,lores,RGB,696,SAW-2016-00693,/data/rgb_raw1/Sample_Set_12345_lores_RGB_696_SAW-2016-00693_RGB_lores.tif,SAW-2016-00693,1,"(246.73133850097656, 371.6141834194663, 0, 5430, 0)",246.73133850097656,371.6141834194663,0,5430,0,SAW
5406,lores,RGB,1248,SAW-2017-00331,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1248_SAW-2017-00331_RGB_lores.tif,SAW-2017-00331,1,"(413.343022664388, 312.3113824101991, 36, 7660, 0)",413.343022664388,312.3113824101991,36,7660,0,SAW
5407,lores,RGB,468,SAC-2016-00234,/data/rgb_raw1/Sample_Set_12345_lores_RGB_468_SAC-2016-00234_RGB_lores.tif,SAC-2016-00234,1,"(298.51670837402344, 533.6712317021722, 0, 6758, 0)",298.51670837402344,533.6712317021722,0,6758,0,SAC
5408,lores,RGB,439,SAW-2017-01649,/data/rgb_raw1/Sample_Set_89_lores_RGB_439_SAW-2017-01649_RGB_lores.tif,SAW-2017-01649,0,"(328.9730275472005, 229.3234781465189, 0, 3243, 0)",328.9730275472005,229.3234781465189,0,3243,0,SAW
5409,lores,RGB,542,SAC-2017-00348,/data/rgb_raw1/Sample_Set_12345_lores_RGB_542_SAC-2017-00348_RGB_lores.tif,SAC-2017-00348,0,"(322.15477498372394, 215.16985629565986, 23, 5816, 0)",322.15477498372394,215.16985629565986,23,5816,0,SAC
5410,lores,RGB,2644,SAC-2011-00058-3JY,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2644_SAC-2011-00058-3JY_RGB_lores.tif,SAC-2011-00058-3JY,0,"(239.78853861490884, 440.68129750273454, 0, 14250, 0)",239.78853861490884,440.68129750273454,0,14250,0,SAC
5411,hires,RGB,128,SAW-2016-00914,/data/rgb_raw1/Sample_Set_89_hires_RGB_128_SAW-2016-00914_RGB_hires.tif,SAW-2016-00914,0,"(416.8324890136719, 352.61522592549807, 67, 8832, 0)",416.8324890136719,352.61522592549807,67,8832,0,SAW
5412,hires,RGB,1633,SAC-2018-01771,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1633_SAC-2018-01771_RGB_hires.tif,SAC-2018-01771,0,"(456.1205647786458, 310.29982377079153, 1, 4920, 0)",456.1205647786458,310.29982377079153,1,4920,0,SAC
5413,hires,RGB,305,SAW-2007-02252-065,/data/rgb_raw1/Sample_Set_12345_hires_RGB_305_SAW-2007-02252-065_RGB_hires.tif,SAW-2007-02252-065,0,"(1127.7734883626301, 1215.1206440341455, 1, 8816, 0)",1127.7734883626301,1215.1206440341455,1,8816,0,SAW
5414,hires,RGB,691,SAW-2015-02082,/data/rgb_raw1/Sample_Set_12345_hires_RGB_691_SAW-2015-02082_RGB_hires.tif,SAW-2015-02082,1,"(549.5689442952474, 244.64000407773497, 115, 3382, 0)",549.5689442952474,244.64000407773497,115,3382,0,SAW
5415,hires,RGB,172,SAC-2015-01187-3JY,/data/rgb_raw1/Sample_Set_89_hires_RGB_172_SAC-2015-01187-3JY_RGB_hires.tif,SAC-2015-01187-3JY,1,"(679.581532796224, 486.5279867991449, 104, 8416, 0)",679.581532796224,486.5279867991449,104,8416,0,SAC
5416,lores,RGB,2565,SAC-2015-01302-4S,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2565_SAC-2015-01302-4S_RGB_lores.tif,SAC-2015-01302-4S,0,"(356.9350941975911, 384.97861660276544, 0, 7945, 0)",356.9350941975911,384.97861660276544,0,7945,0,SAC
5417,hires,RGB,251,SAC-2017-00042,/data/rgb_raw1/Sample_Set_12345_hires_RGB_251_SAC-2017-00042_RGB_hires.tif,SAC-2017-00042,1,"(359.76598103841144, 271.2816730228949, 33, 4048, 0)",359.76598103841144,271.2816730228949,33,4048,0,SAC
5418,lores,RGB,2415,SAW-2016-00164,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2415_SAW-2016-00164_RGB_lores.tif,SAW-2016-00164,1,"(380.7613220214844, 223.82746372926675, 1, 7660, 0)",380.7613220214844,223.82746372926675,1,7660,0,SAW
5419,hires,RGB,1113,SAC-2017-00044,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1113_SAC-2017-00044_RGB_hires.tif,SAC-2017-00044,1,"(345.3088684082031, 261.4832572722484, 9, 5128, 0)",345.3088684082031,261.4832572722484,9,5128,0,SAC
5420,lores,RGB,1184,SAW-2015-02602,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1184_SAW-2015-02602_RGB_lores.tif,SAW-2015-02602,1,"(385.08619689941406, 283.9179504522661, 0, 6406, 0)",385.08619689941406,283.9179504522661,0,6406,0,SAW
5421,hires,RGB,936,SAW-2015-02341,/data/rgb_raw1/Sample_Set_12345_hires_RGB_936_SAW-2015-02341_RGB_hires.tif,SAW-2015-02341,1,"(286.426264444987, 146.7964338407473, 1, 1856, 0)",286.426264444987,146.7964338407473,1,1856,0,SAW
5422,hires,RGB,2154,SAC-2018-00449,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2154_SAC-2018-00449_RGB_hires.tif,SAC-2018-00449,0,"(404.4159189860026, 548.2256476845071, 1, 7832, 0)",404.4159189860026,548.2256476845071,1,7832,0,SAC
5423,hires,RGB,79,SAC-2018-01057,/data/rgb_raw1/Sample_Set_12345_hires_RGB_79_SAC-2018-01057_RGB_hires.tif,SAC-2018-01057,0,"(1023.0381673177084, 720.3388235188355, 170, 7656, 0)",1023.0381673177084,720.3388235188355,170,7656,0,SAC
5424,lores,RGB,93,SAC-2006-01933,/data/rgb_raw1/Sample_Set_12345_lores_RGB_93_SAC-2006-01933_RGB_lores.tif,SAC-2006-01933,1,"(9.790211995442709, 15.70226940493472, 0, 71, 0)",9.790211995442709,15.70226940493472,0,71,0,SAC
5425,lores,RGB,1803,SAW-2014-01615,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1803_SAW-2014-01615_RGB_lores.tif,SAW-2014-01615,1,"(315.42737833658856, 491.1756965236457, 0, 7696, 0)",315.42737833658856,491.1756965236457,0,7696,0,SAW
5426,lores,RGB,2017,SAC-2019-00419,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2017_SAC-2019-00419_RGB_lores.tif,SAC-2019-00419,1,"(390.73241170247394, 213.4915298840042, 58, 3951, 0)",390.73241170247394,213.4915298840042,58,3951,0,SAC
5427,hires,RGB,64,SAC-2015-01676,/data/rgb_raw1/Sample_Set_89_hires_RGB_64_SAC-2015-01676_RGB_hires.tif,SAC-2015-01676,1,"(425.62376403808594, 366.81657732440624, 1, 6984, 0)",425.62376403808594,366.81657732440624,1,6984,0,SAC
5428,hires,RGB,388,SAW-2018-00767,/data/rgb_raw1/Sample_Set_89_hires_RGB_388_SAW-2018-00767_RGB_hires.tif,SAW-2018-00767,0,"(599.8283640543619, 371.44107824125524, 27, 3714, 0)",599.8283640543619,371.44107824125524,27,3714,0,SAW
5429,hires,RGB,901,SAC-2018-01200,/data/rgb_raw1/Sample_Set_12345_hires_RGB_901_SAC-2018-01200_RGB_hires.tif,SAC-2018-01200,0,"(796.2790476481119, 401.004676465658, 171, 3318, 0)",796.2790476481119,401.004676465658,171,3318,0,SAC
5430,hires,RGB,90,SAW-2016-01447,/data/rgb_raw1/Sample_Set_89_hires_RGB_90_SAW-2016-01447_RGB_hires.tif,SAW-2016-01447,0,"(840.4310709635416, 378.8184887617591, 40, 9664, 0)",840.4310709635416,378.8184887617591,40,9664,0,SAW
5431,hires,RGB,1831,SAC-2018-01816,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1831_SAC-2018-01816_RGB_hires.tif,SAC-2018-01816,0,"(731.7977956136068, 592.6982995193731, 0, 3912, 0)",731.7977956136068,592.6982995193731,0,3912,0,SAC
5432,lores,RGB,778,SAC-2018-01684,/data/rgb_raw1/Sample_Set_12345_lores_RGB_778_SAC-2018-01684_RGB_lores.tif,SAC-2018-01684,0,"(691.8424224853516, 326.9282404244998, 95, 3542, 0)",691.8424224853516,326.9282404244998,95,3542,0,SAC
5433,hires,RGB,87,SAW-2018-00422,/data/rgb_raw1/Sample_Set_89_hires_RGB_87_SAW-2018-00422_RGB_hires.tif,SAW-2018-00422,0,"(469.69129435221356, 306.99756747612173, 7, 4264, 0)",469.69129435221356,306.99756747612173,7,4264,0,SAW
5434,lores,RGB,1936,SAC-2011-00571,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1936_SAC-2011-00571_RGB_lores.tif,SAC-2011-00571,0,"(311.8675944010417, 186.36152761201632, 15, 6853, 0)",311.8675944010417,186.36152761201632,15,6853,0,SAC
5435,lores,RGB,190,SAW-2014-01615,/data/rgb_raw1/Sample_Set_89_lores_RGB_190_SAW-2014-01615_RGB_lores.tif,SAW-2014-01615,1,"(315.42737833658856, 491.1756965236457, 0, 7696, 0)",315.42737833658856,491.1756965236457,0,7696,0,SAW
5436,lores,RGB,2116,SAC-2015-01090-3H,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2116_SAC-2015-01090-3H_RGB_lores.tif,SAC-2015-01090-3H,0,"(452.1379038492839, 310.3395496843605, 0, 7135, 0)",452.1379038492839,310.3395496843605,0,7135,0,SAC
5437,lores,RGB,2344,SAC-2017-01525,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2344_SAC-2017-01525_RGB_lores.tif,SAC-2017-01525,0,"(494.2305653889974, 247.55387360145423, 0, 5465, 0)",494.2305653889974,247.55387360145423,0,5465,0,SAC
5438,lores,RGB,2755,SAC-2017-01015,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2755_SAC-2017-01015_RGB_lores.tif,SAC-2017-01015,1,"(469.29444885253906, 479.8332909634432, 42, 8478, 0)",469.29444885253906,479.8332909634432,42,8478,0,SAC
5439,hires,RGB,462,SAW-2017-00363,/data/rgb_raw1/Sample_Set_89_hires_RGB_462_SAW-2017-00363_RGB_hires.tif,SAW-2017-00363,0,"(891.1190032958984, 666.2205749719761, 21, 7652, 0)",891.1190032958984,666.2205749719761,21,7652,0,SAW
5440,hires,RGB,496,SAC-2014-00482,/data/rgb_raw1/Sample_Set_12345_hires_RGB_496_SAC-2014-00482_RGB_hires.tif,SAC-2014-00482,0,"(602.5811360677084, 606.7047702227555, 1, 9768, 0)",602.5811360677084,606.7047702227555,1,9768,0,SAC
5441,lores,RGB,1226,SAC-2017-01095,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1226_SAC-2017-01095_RGB_lores.tif,SAC-2017-01095,1,"(631.9410247802734, 383.6325683588485, 167, 6088, 0)",631.9410247802734,383.6325683588485,167,6088,0,SAC
5442,hires,RGB,323,SAC-2019-01298,/data/rgb_raw1/Sample_Set_12345_hires_RGB_323_SAC-2019-01298_RGB_hires.tif,SAC-2019-01298,0,"(904.6545155843099, 1223.2174852348792, 1, 9088, 0)",904.6545155843099,1223.2174852348792,1,9088,0,SAC
5443,lores,RGB,529,SAC-2015-01029,/data/rgb_raw1/Sample_Set_12345_lores_RGB_529_SAC-2015-01029_RGB_lores.tif,SAC-2015-01029,0,"(492.86765543619794, 501.027415539514, 0, 7563, 0)",492.86765543619794,501.027415539514,0,7563,0,SAC
5444,lores,RGB,2160,SAC-1998-11563,/data/rgb_raw1/Sample_Set_12345_lores_RGB_2160_SAC-1998-11563_RGB_lores.tif,SAC-1998-11563,1,"(292.51727294921875, 197.30222818594007, 20, 2826, 0)",292.51727294921875,197.30222818594007,20,2826,0,SAC
5445,hires,RGB,156,SAC-2015-01092-3H,/data/rgb_raw1/Sample_Set_12345_hires_RGB_156_SAC-2015-01092-3H_RGB_hires.tif,SAC-2015-01092-3H,1,"(760.0795745849609, 548.9388154523483, 1, 5956, 0)",760.0795745849609,548.9388154523483,1,5956,0,SAC
5446,lores,RGB,1686,SAC-2014-01070,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1686_SAC-2014-01070_RGB_lores.tif,SAC-2014-01070,1,"(469.59796142578125, 329.5921462594183, 0, 7133, 0)",469.59796142578125,329.5921462594183,0,7133,0,SAC
5447,hires,RGB,2432,SAC-2014-01050,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2432_SAC-2014-01050_RGB_hires.tif,SAC-2014-01050,1,"(360.5264180501302, 210.2073751511963, 6, 4372, 0)",360.5264180501302,210.2073751511963,6,4372,0,SAC
5448,lores,RGB,1377,SAC-2018-00779,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1377_SAC-2018-00779_RGB_lores.tif,SAC-2018-00779,1,"(352.535888671875, 238.91763159750022, 0, 6303, 0)",352.535888671875,238.91763159750022,0,6303,0,SAC
5449,lores,RGB,4,SAC-2016-01220,/data/rgb_raw1/Sample_Set_89_lores_RGB_4_SAC-2016-01220_RGB_lores.tif,SAC-2016-01220,1,"(409.6570638020833, 241.50876105939884, 56, 6441, 0)",409.6570638020833,241.50876105939884,56,6441,0,SAC
5450,hires,RGB,488,SAC-2018-01314,/data/rgb_raw1/Sample_Set_12345_hires_RGB_488_SAC-2018-01314_RGB_hires.tif,SAC-2018-01314,0,"(388.62464904785156, 265.4054171592733, 21, 4792, 0)",388.62464904785156,265.4054171592733,21,4792,0,SAC
5451,hires,RGB,890,SAW-2016-02314,/data/rgb_raw1/Sample_Set_12345_hires_RGB_890_SAW-2016-02314_RGB_hires.tif,SAW-2016-02314,1,"(536.5894622802734, 451.5343802994934, 1, 8040, 0)",536.5894622802734,451.5343802994934,1,8040,0,SAW
5452,lores,RGB,238,SAC-2017-01327,/data/rgb_raw1/Sample_Set_12345_lores_RGB_238_SAC-2017-01327_RGB_lores.tif,SAC-2017-01327,0,"(363.0053456624349, 248.44777274790556, 0, 3703, 0)",363.0053456624349,248.44777274790556,0,3703,0,SAC
5453,hires,RGB,2153,SAC-2011-00540,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2153_SAC-2011-00540_RGB_hires.tif,SAC-2011-00540,0,"(875.8112436930338, 649.5559883998959, 128, 8784, 0)",875.8112436930338,649.5559883998959,128,8784,0,SAC
5454,hires,RGB,264,SAC-2019-00907,/data/rgb_raw1/Sample_Set_12345_hires_RGB_264_SAC-2019-00907_RGB_hires.tif,SAC-2019-00907,0,"(742.9155629475912, 506.11953786550697, 1, 17504, 0)",742.9155629475912,506.11953786550697,1,17504,0,SAC
5455,hires,RGB,842,SAC-2018-00807,/data/rgb_raw1/Sample_Set_12345_hires_RGB_842_SAC-2018-00807_RGB_hires.tif,SAC-2018-00807,0,"(671.9900868733724, 528.2114273273771, 94, 7748, 0)",671.9900868733724,528.2114273273771,94,7748,0,SAC
5456,lores,RGB,560,SAW-2016-00093,/data/rgb_raw1/Sample_Set_12345_lores_RGB_560_SAW-2016-00093_RGB_lores.tif,SAW-2016-00093,1,"(391.2031504313151, 235.21143471661162, 66, 3741, 0)",391.2031504313151,235.21143471661162,66,3741,0,SAW
5457,lores,RGB,1708,SAW-2015-01689,/data/rgb_raw1/Sample_Set_12345_lores_RGB_1708_SAW-2015-01689_RGB_lores.tif,SAW-2015-01689,1,"(483.0225474039714, 401.05793213756203, 0, 15189, 0)",483.0225474039714,401.05793213756203,0,15189,0,SAW
5458,hires,RGB,446,SAW-2016-02009,/data/rgb_raw1/Sample_Set_89_hires_RGB_446_SAW-2016-02009_RGB_hires.tif,SAW-2016-02009,1,"(446.23389689127606, 204.9417043281842, 40, 3626, 0)",446.23389689127606,204.9417043281842,40,3626,0,SAW
5459,hires,RGB,543,SAC-2015-01676,/data/rgb_raw1/Sample_Set_12345_hires_RGB_543_SAC-2015-01676_RGB_hires.tif,SAC-2015-01676,1,"(425.62376403808594, 366.81657732440624, 1, 6984, 0)",425.62376403808594,366.81657732440624,1,6984,0,SAC
5460,lores,RGB,635,SAW-2011-01409,/data/rgb_raw1/Sample_Set_12345_lores_RGB_635_SAW-2011-01409_RGB_lores.tif,SAW-2011-01409,1,"(557.620839436849, 488.2742542472633, 0, 7670, 0)",557.620839436849,488.2742542472633,0,7670,0,SAW
5461,hires,RGB,2440,SAC-2017-00677,/data/rgb_raw1/Sample_Set_12345_hires_RGB_2440_SAC-2017-00677_RGB_hires.tif,SAC-2017-00677,0,"(453.31236267089844, 240.62339693002193, 100, 2536, 0)",453.31236267089844,240.62339693002193,100,2536,0,SAC
5462,hires,RGB,1310,SAC-2017-01206,/data/rgb_raw1/Sample_Set_12345_hires_RGB_1310_SAC-2017-01206_RGB_hires.tif,SAC-2017-01206,0,"(767.924570719401, 737.3547952805685, 6, 8240, 0)",767.924570719401,737.3547952805685,6,8240,0,SAC
